Date,000001.SS,Bovespa (Brazil),FTSE 100 (UK),S&P 500 (USA),Nikkei 225 (Japan),NIFTY 50 (India)
2022-02-25,3451.409912109375,113142.0,7489.5,4384.64990234375,26476.5,16658.400390625
2022-02-28,3462.31005859375,113142.0,7458.2998046875,4373.93994140625,26526.8203125,16793.900390625
2022-03-01,3488.830078125,113142.0,7330.2001953125,4306.259765625,26844.720703125,16793.900390625
2022-03-02,3484.18994140625,115174.0,7429.60009765625,4386.5400390625,26393.029296875,16605.94921875
2022-03-03,3481.110107421875,115166.0,7238.89990234375,4363.490234375,26577.26953125,16498.05078125
2022-03-04,3447.64990234375,114474.0,6987.10009765625,4328.8701171875,25985.470703125,16245.349609375
2022-03-07,3372.860107421875,111593.0,6959.5,4201.08984375,25221.41015625,15863.150390625
2022-03-08,3293.530029296875,111203.0,6964.10009765625,4170.7001953125,24790.94921875,16013.4501953125
2022-03-09,3256.389892578125,113900.0,7190.7001953125,4277.8798828125,24717.529296875,16345.349609375
2022-03-10,3296.090087890625,113663.0,7099.10009765625,4259.52001953125,25690.400390625,16594.900390625
2022-03-11,3309.75,111713.0,7155.60009765625,4204.31005859375,25162.779296875,16630.44921875
2022-03-14,3223.530029296875,109928.0,7193.5,4173.10986328125,25307.849609375,16871.30078125
2022-03-15,3063.969970703125,108959.0,7175.7001953125,4262.4501953125,25346.48046875,16663.0
2022-03-16,3170.7099609375,111112.0,7291.7001953125,4357.85986328125,25762.009765625,16975.349609375
2022-03-17,3215.0400390625,113076.0,7385.2998046875,4411.669921875,26652.890625,17287.05078125
2022-03-18,3251.070068359375,115311.0,7404.7001953125,4463.1201171875,26827.4296875,17287.05078125
2022-03-21,3253.68994140625,116155.0,7442.39990234375,4461.18017578125,26827.4296875,17117.599609375
2022-03-22,3259.860107421875,117272.0,7476.7001953125,4511.60986328125,27224.109375,17315.5
2022-03-23,3271.030029296875,117457.0,7460.60009765625,4456.240234375,28040.16015625,17245.650390625
2022-03-24,3250.260009765625,119053.0,7467.39990234375,4520.16015625,28110.390625,17222.75
2022-03-25,3212.239990234375,119081.0,7483.39990234375,4543.06005859375,28149.83984375,17153.0
2022-03-28,3214.5,118738.0,7473.10009765625,4575.52001953125,27943.890625,17222.0
2022-03-29,3203.93994140625,120014.0,7537.2998046875,4631.60009765625,28252.419921875,17325.30078125
2022-03-30,3266.60009765625,120260.0,7578.7998046875,4602.4501953125,28027.25,17498.25
2022-03-31,3252.199951171875,119999.0,7515.7001953125,4530.41015625,27821.4296875,17464.75
2022-04-01,3282.719970703125,121570.0,7537.89990234375,4545.85986328125,27665.98046875,17670.44921875
2022-04-04,3282.719970703125,121280.0,7558.89990234375,4582.64013671875,27736.470703125,18053.400390625
2022-04-05,3282.719970703125,118885.0,7613.7001953125,4525.1201171875,27787.98046875,17957.400390625
2022-04-06,3283.429931640625,118228.0,7587.7001953125,4481.14990234375,27350.30078125,17807.650390625
2022-04-07,3236.699951171875,118862.0,7551.7998046875,4500.2099609375,26888.5703125,17639.55078125
2022-04-08,3251.85009765625,118322.0,7669.60009765625,4488.27978515625,26985.80078125,17784.349609375
2022-04-11,3167.1298828125,116953.0,7618.2998046875,4412.52978515625,26821.51953125,17674.94921875
2022-04-12,3213.330078125,116147.0,7576.7001953125,4397.4501953125,26334.98046875,17530.30078125
2022-04-13,3186.820068359375,116782.0,7580.7998046875,4446.58984375,26843.490234375,17475.650390625
2022-04-14,3225.639892578125,116182.0,7616.39990234375,4392.58984375,27172.0,17475.650390625
2022-04-15,3211.2451171875,116182.0,7616.39990234375,4392.58984375,27093.189453125,17475.650390625
2022-04-18,3195.52001953125,115687.0,7616.39990234375,4391.68994140625,26799.7109375,17173.650390625
2022-04-19,3194.030029296875,115057.0,7601.2998046875,4462.2099609375,26985.08984375,16958.650390625
2022-04-20,3151.050048828125,114344.0,7629.2001953125,4459.4501953125,27217.849609375,17136.55078125
2022-04-21,3079.81005859375,114344.0,7628.0,4393.66015625,27553.060546875,17392.599609375
2022-04-22,3086.919921875,111078.0,7521.7001953125,4271.77978515625,27105.259765625,17171.94921875
2022-04-25,2928.510009765625,110685.0,7380.5,4296.1201171875,26590.779296875,16953.94921875
2022-04-26,2886.429931640625,108213.0,7386.2001953125,4175.2001953125,26700.109375,17200.80078125
2022-04-27,2958.280029296875,109349.0,7425.60009765625,4183.9599609375,26386.630859375,17038.400390625
2022-04-28,2975.47998046875,109919.0,7509.2001953125,4287.5,26847.900390625,17245.05078125
2022-04-29,3047.06005859375,107876.0,7544.60009765625,4131.93017578125,26847.900390625,17102.55078125
2022-05-02,3047.06005859375,106639.0,7544.60009765625,4155.3798828125,26818.529296875,17069.099609375
2022-05-03,3047.06005859375,106528.0,7561.2998046875,4175.47998046875,26818.529296875,17069.099609375
2022-05-04,3047.06005859375,108344.0,7493.5,4300.169921875,26818.529296875,16677.599609375
2022-05-05,3067.760009765625,105304.0,7503.2998046875,4146.8701171875,26818.529296875,16682.650390625
2022-05-06,3001.56005859375,105135.0,7387.89990234375,4123.33984375,27003.560546875,16411.25
2022-05-09,3004.139892578125,103250.0,7216.60009765625,3991.239990234375,26319.33984375,16301.849609375
2022-05-10,3035.840087890625,103110.0,7243.2001953125,4001.050048828125,26167.099609375,16240.0498046875
2022-05-11,3058.699951171875,104397.0,7347.7001953125,3935.179931640625,26213.640625,16167.099609375
2022-05-12,3054.989990234375,105688.0,7233.2998046875,3930.080078125,25748.720703125,15808.0
2022-05-13,3084.280029296875,106924.0,7418.2001953125,4023.889892578125,26427.650390625,15782.150390625
2022-05-16,3073.75,108233.0,7464.7998046875,4008.010009765625,26547.05078125,15842.2998046875
2022-05-17,3093.699951171875,108789.0,7518.39990234375,4088.85009765625,26659.75,16259.2998046875
2022-05-18,3085.97998046875,106247.0,7438.10009765625,3923.679931640625,26911.19921875,16240.2998046875
2022-05-19,3096.9599609375,107005.0,7302.7001953125,3900.7900390625,26402.83984375,15809.400390625
2022-05-20,3146.570068359375,108488.0,7390.0,3901.360107421875,26739.029296875,16266.150390625
2022-05-23,3146.860107421875,110346.0,7513.39990234375,3973.75,27001.51953125,16214.7001953125
2022-05-24,3070.929931640625,110581.0,7484.39990234375,3941.47998046875,26748.140625,16125.150390625
2022-05-25,3107.4599609375,110580.0,7522.7998046875,3978.72998046875,26677.80078125,16025.7998046875
2022-05-26,3123.110107421875,111890.0,7564.89990234375,4057.840087890625,26604.83984375,16170.150390625
2022-05-27,3130.239990234375,111942.0,7585.5,4158.240234375,26781.6796875,16352.4501953125
2022-05-30,3149.06005859375,111032.0,7600.10009765625,4158.240234375,27369.4296875,16661.400390625
2022-05-31,3186.429931640625,111351.0,7607.7001953125,4132.14990234375,27279.80078125,16584.55078125
2022-06-01,3182.159912109375,111360.0,7533.0,4101.22998046875,27457.890625,16522.75
2022-06-02,3195.4599609375,112393.0,7533.0,4176.81982421875,27413.880859375,16628.0
2022-06-03,3195.4599609375,111102.0,7533.0,4108.5400390625,27761.5703125,16584.30078125
2022-06-06,3236.3701171875,110186.0,7608.2001953125,4121.43017578125,27915.890625,16569.55078125
2022-06-07,3241.760009765625,110070.0,7598.89990234375,4160.68017578125,27943.94921875,16416.349609375
2022-06-08,3263.7900390625,108368.0,7593.0,4115.77001953125,28234.2890625,16356.25
2022-06-09,3238.949951171875,107094.0,7476.2001953125,4017.820068359375,28246.529296875,16478.099609375
2022-06-10,3284.830078125,105481.0,7317.5,3900.860107421875,27824.2890625,16201.7998046875
2022-06-13,3255.550048828125,102598.0,7205.7998046875,3749.6298828125,26987.439453125,15774.400390625
2022-06-14,3288.909912109375,102063.0,7187.5,3735.47998046875,26629.859375,15732.099609375
2022-06-15,3305.409912109375,102807.0,7273.39990234375,3789.989990234375,26326.16015625,15692.150390625
2022-06-16,3285.3798828125,102807.0,7045.0,3666.77001953125,26431.19921875,15360.599609375
2022-06-17,3316.7900390625,99825.0,7016.2998046875,3674.840087890625,25963.0,15293.5
2022-06-20,3315.429931640625,99853.0,7121.7998046875,3674.840087890625,25771.220703125,15350.150390625
2022-06-21,3306.719970703125,99685.0,7152.10009765625,3764.7900390625,26246.310546875,15638.7998046875
2022-06-22,3267.199951171875,99522.0,7089.2001953125,3759.889892578125,26149.55078125,15413.2998046875
2022-06-23,3320.14990234375,98080.0,7020.5,3795.72998046875,26171.25,15556.650390625
2022-06-24,3349.75,98672.0,7208.7998046875,3911.739990234375,26491.970703125,15699.25
2022-06-27,3379.18994140625,100764.0,7258.2998046875,3900.110107421875,26871.26953125,15832.0498046875
2022-06-28,3409.2099609375,100591.0,7323.39990234375,3821.550048828125,27049.470703125,15850.2001953125
2022-06-29,3361.52001953125,99622.0,7312.2998046875,3818.830078125,26804.599609375,15799.099609375
2022-06-30,3398.6201171875,98542.0,7169.2998046875,3785.3798828125,26393.0390625,15780.25
2022-07-01,3387.639892578125,98954.0,7168.7001953125,3825.330078125,25935.619140625,15752.0498046875
2022-07-04,3405.429931640625,98609.0,7232.7001953125,3825.330078125,26153.810546875,15835.349609375
2022-07-05,3404.030029296875,98295.0,7025.5,3831.389892578125,26423.470703125,15810.849609375
2022-07-06,3355.35009765625,98719.0,7107.7998046875,3845.080078125,26107.650390625,15989.7998046875
2022-07-07,3364.39990234375,100730.0,7189.10009765625,3902.6201171875,26490.529296875,16132.900390625
2022-07-08,3356.080078125,100289.0,7196.2001953125,3899.3798828125,26517.189453125,16220.599609375
2022-07-11,3313.580078125,98212.0,7196.60009765625,3854.429931640625,26812.30078125,16216.0
2022-07-12,3281.469970703125,98271.0,7209.89990234375,3818.800048828125,26336.66015625,16058.2998046875
2022-07-13,3284.2900390625,97881.0,7156.39990234375,3801.780029296875,26478.76953125,15966.650390625
2022-07-14,3281.739990234375,96121.0,7039.7998046875,3790.3798828125,26643.390625,15938.650390625
2022-07-15,3228.06005859375,96551.0,7159.0,3863.159912109375,26788.470703125,16049.2001953125
2022-07-18,3278.10009765625,96916.0,7223.2001953125,3830.85009765625,26788.470703125,16278.5
2022-07-19,3279.429931640625,98245.0,7296.2998046875,3936.68994140625,26961.6796875,16340.5498046875
2022-07-20,3304.719970703125,98287.0,7264.2998046875,3959.89990234375,27680.259765625,16520.849609375
2022-07-21,3272.0,99033.0,7270.5,3998.949951171875,27803.0,16605.25
2022-07-22,3269.969970703125,98925.0,7276.39990234375,3961.6298828125,27914.66015625,16719.44921875
2022-07-25,3250.389892578125,100270.0,7306.2998046875,3966.840087890625,27699.25,16631.0
2022-07-26,3277.43994140625,99772.0,7306.2998046875,3921.050048828125,27655.2109375,16483.849609375
2022-07-27,3275.760009765625,101438.0,7348.2001953125,4023.610107421875,27715.75,16641.80078125
2022-07-28,3282.580078125,102597.0,7345.2998046875,4072.429931640625,27815.48046875,16929.599609375
2022-07-29,3253.239990234375,103165.0,7423.39990234375,4130.2900390625,27801.640625,17158.25
2022-08-01,3259.9599609375,102225.0,7413.39990234375,4118.6298828125,27993.349609375,17340.05078125
2022-08-02,3186.27001953125,103362.0,7409.10009765625,4091.18994140625,27594.73046875,17345.44921875
2022-08-03,3163.669921875,103775.0,7445.7001953125,4155.169921875,27741.900390625,17388.150390625
2022-08-04,3189.0400390625,105892.0,7448.10009765625,4151.93994140625,27932.19921875,17382.0
2022-08-05,3227.030029296875,106472.0,7439.7001953125,4145.18994140625,28175.869140625,17397.5
2022-08-08,3236.929931640625,108402.0,7482.39990234375,4140.06005859375,28249.240234375,17525.099609375
2022-08-09,3247.429931640625,108651.0,7488.2001953125,4122.47021484375,27999.9609375,17525.099609375
2022-08-10,3230.02001953125,110236.0,7507.10009765625,4210.240234375,27819.330078125,17534.75
2022-08-11,3281.669921875,109718.0,7465.89990234375,4207.27001953125,27819.330078125,17659.0
2022-08-12,3276.889892578125,112764.0,7500.89990234375,4280.14990234375,28546.98046875,17698.150390625
2022-08-15,3276.090087890625,113032.0,7509.2001953125,4297.14013671875,28871.779296875,17698.150390625
2022-08-16,3277.8798828125,113512.0,7536.10009765625,4305.2001953125,28868.91015625,17825.25
2022-08-17,3292.530029296875,113708.0,7515.7998046875,4274.0400390625,29222.76953125,17944.25
2022-08-18,3277.5400390625,113813.0,7541.89990234375,4283.740234375,28942.140625,17956.5
2022-08-19,3258.080078125,111496.0,7550.39990234375,4228.47998046875,28930.330078125,17758.44921875
2022-08-22,3277.7900390625,110501.0,7533.7998046875,4137.990234375,28794.5,17490.69921875
2022-08-23,3276.219970703125,112857.0,7488.10009765625,4128.72998046875,28452.75,17577.5
2022-08-24,3215.199951171875,112898.0,7471.5,4140.77001953125,28313.470703125,17604.94921875
2022-08-25,3246.25,113532.0,7479.7001953125,4199.1201171875,28479.009765625,17522.44921875
2022-08-26,3236.219970703125,112299.0,7427.2998046875,4057.659912109375,28641.380859375,17558.900390625
2022-08-29,3240.72998046875,112323.0,7427.2998046875,4030.610107421875,27878.9609375,17312.900390625
2022-08-30,3227.219970703125,110431.0,7361.60009765625,3986.159912109375,28195.580078125,17759.30078125
2022-08-31,3202.139892578125,109523.0,7284.2001953125,3955.0,28091.529296875,17759.30078125
2022-09-01,3184.97998046875,110405.0,7148.5,3966.85009765625,27661.470703125,17542.80078125
2022-09-02,3186.47998046875,110864.0,7281.2001953125,3924.260009765625,27650.83984375,17539.44921875
2022-09-05,3199.912109375,112203.0,7287.39990234375,3924.260009765625,27619.609375,17665.80078125
2022-09-06,3243.449951171875,109764.0,7300.39990234375,3908.18994140625,27626.509765625,17655.599609375
2022-09-07,3246.2900390625,109764.0,7237.7998046875,3979.8701171875,27430.30078125,17624.400390625
2022-09-08,3235.590087890625,109916.0,7262.10009765625,4006.179931640625,28065.279296875,17798.75
2022-09-09,3262.050048828125,112300.0,7351.10009765625,4067.360107421875,28214.75,17833.349609375
2022-09-12,3262.050048828125,113407.0,7473.0,4110.41015625,28542.109375,17936.349609375
2022-09-13,3263.800048828125,110794.0,7385.89990234375,3932.68994140625,28614.630859375,18070.05078125
2022-09-14,3237.5400390625,110547.0,7277.2998046875,3946.010009765625,27818.619140625,18003.75
2022-09-15,3199.919921875,109954.0,7282.10009765625,3901.35009765625,27875.91015625,17877.400390625
2022-09-16,3126.39990234375,109280.0,7236.7001953125,3873.330078125,27567.650390625,17530.849609375
2022-09-19,3115.60009765625,111824.0,7236.7001953125,3899.889892578125,27567.650390625,17622.25
2022-09-20,3122.409912109375,112517.0,7192.7001953125,3855.929931640625,27688.419921875,17816.25
2022-09-21,3117.179931640625,111936.0,7237.60009765625,3789.929931640625,27313.130859375,17718.349609375
2022-09-22,3108.909912109375,114070.0,7159.5,3757.989990234375,27153.830078125,17629.80078125
2022-09-23,3088.3701171875,111716.0,7018.60009765625,3693.22998046875,27153.830078125,17327.349609375
2022-09-26,3051.22998046875,109114.0,7021.0,3655.0400390625,26431.55078125,17016.30078125
2022-09-27,3093.860107421875,108376.0,6984.60009765625,3647.2900390625,26571.869140625,17007.400390625
2022-09-28,3045.070068359375,108451.0,7005.39990234375,3719.0400390625,26173.98046875,16858.599609375
2022-09-29,3041.199951171875,107664.0,6881.60009765625,3640.469970703125,26422.05078125,16818.099609375
2022-09-30,3024.389892578125,110037.0,6893.7998046875,3585.6201171875,25937.2109375,17094.349609375
2022-10-03,3024.389892578125,116134.0,6908.7998046875,3678.429931640625,26215.7890625,16887.349609375
2022-10-04,3024.389892578125,116230.0,7086.5,3790.929931640625,26992.2109375,17274.30078125
2022-10-05,3024.389892578125,117198.0,7052.60009765625,3783.280029296875,27120.529296875,17274.30078125
2022-10-06,3024.389892578125,117561.0,6997.2998046875,3744.52001953125,27311.30078125,17331.80078125
2022-10-07,3024.389892578125,116375.0,6991.10009765625,3639.659912109375,27116.109375,17314.650390625
2022-10-10,2974.14990234375,115941.0,6959.2998046875,3612.389892578125,27116.109375,17241.0
2022-10-11,2979.7900390625,114827.0,6885.2001953125,3588.840087890625,26401.25,16983.55078125
2022-10-12,3025.510009765625,114827.0,6826.2001953125,3577.030029296875,26396.830078125,17123.599609375
2022-10-13,3016.360107421875,114300.0,6850.2998046875,3669.909912109375,26237.419921875,17014.349609375
2022-10-14,3071.989990234375,112072.0,6858.7998046875,3583.070068359375,27090.759765625,17185.69921875
2022-10-17,3084.93994140625,113624.0,6920.2001953125,3677.949951171875,26775.7890625,17311.80078125
2022-10-18,3080.9599609375,115743.0,6936.7001953125,3719.97998046875,27156.140625,17486.94921875
2022-10-19,3044.3798828125,116274.0,6925.0,3695.159912109375,27257.380859375,17512.25
2022-10-20,3035.050048828125,117171.0,6943.89990234375,3665.780029296875,27006.9609375,17563.94921875
2022-10-21,3038.929931640625,119929.0,6969.7001953125,3752.75,26890.580078125,17576.30078125
2022-10-24,2977.56005859375,116013.0,7014.0,3797.340087890625,26974.900390625,17730.75
2022-10-25,2976.280029296875,114626.0,7013.5,3859.110107421875,27250.279296875,17656.349609375
2022-10-26,2999.5,112764.0,7056.10009765625,3830.60009765625,27431.83984375,17656.349609375
2022-10-27,2982.89990234375,114641.0,7073.7001953125,3807.300048828125,27345.240234375,17736.94921875
2022-10-28,2915.929931640625,114539.0,7047.7001953125,3901.06005859375,27105.19921875,17786.80078125
2022-10-31,2893.47998046875,116037.0,7094.5,3871.97998046875,27587.4609375,18012.19921875
2022-11-01,2969.199951171875,116929.0,7186.2001953125,3856.10009765625,27678.919921875,18145.400390625
2022-11-02,3003.3701171875,116929.0,7144.10009765625,3759.68994140625,27663.390625,18082.849609375
2022-11-03,2997.81005859375,116896.0,7188.60009765625,3719.889892578125,27663.390625,18052.69921875
2022-11-04,3070.800048828125,118155.0,7334.7998046875,3770.550048828125,27199.740234375,18117.150390625
2022-11-07,3077.820068359375,115342.0,7300.0,3806.800048828125,27527.640625,18202.80078125
2022-11-08,3064.489990234375,116160.0,7306.10009765625,3828.110107421875,27872.109375,18202.80078125
2022-11-09,3048.169921875,113580.0,7296.2998046875,3748.570068359375,27716.4296875,18157.0
2022-11-10,3036.1298828125,109775.0,7375.2998046875,3956.3701171875,27446.099609375,18028.19921875
2022-11-11,3087.2900390625,112253.0,7318.0,3992.929931640625,28263.5703125,18349.69921875
2022-11-14,3083.39990234375,113161.0,7385.2001953125,3957.25,27963.470703125,18329.150390625
2022-11-15,3134.080078125,113161.0,7369.39990234375,3991.72998046875,27990.169921875,18403.400390625
2022-11-16,3119.97998046875,110243.0,7351.2001953125,3958.7900390625,28028.30078125,18409.650390625
2022-11-17,3115.429931640625,109703.0,7346.5,3946.56005859375,27930.5703125,18343.900390625
2022-11-18,3097.239990234375,108880.0,7385.5,3965.340087890625,27899.76953125,18307.650390625
2022-11-21,3085.0439453125,109748.0,7376.89990234375,3949.93994140625,27944.7890625,18159.94921875
2022-11-22,3088.943115234375,109037.0,7452.7998046875,4003.580078125,28115.740234375,18244.19921875
2022-11-23,3096.906982421875,108683.0,7465.2001953125,4027.260009765625,28115.740234375,18267.25
2022-11-24,3089.31005859375,111831.0,7466.60009765625,4027.260009765625,28383.08984375,18484.099609375
2022-11-25,3101.68994140625,108977.0,7486.7001953125,4026.1201171875,28283.029296875,18512.75
2022-11-28,3078.550048828125,108782.0,7474.0,3963.93994140625,28162.830078125,18562.75
2022-11-29,3149.75,110910.0,7512.0,3957.6298828125,28027.83984375,18618.05078125
2022-11-30,3151.340087890625,112486.0,7573.10009765625,4080.110107421875,27968.990234375,18758.349609375
2022-12-01,3165.469970703125,110926.0,7558.5,4076.570068359375,28226.080078125,18812.5
2022-12-02,3156.139892578125,111924.0,7556.2001953125,4071.699951171875,27777.900390625,18696.099609375
2022-12-05,3211.81005859375,109401.0,7567.5,3998.840087890625,27820.400390625,18701.05078125
2022-12-06,3212.530029296875,109533.0,7521.39990234375,3941.260009765625,27885.869140625,18642.75
2022-12-07,3199.6201171875,109361.0,7489.2001953125,3933.919921875,27686.400390625,18560.5
2022-12-08,3197.35009765625,107245.0,7472.2001953125,3963.510009765625,27574.4296875,18609.349609375
2022-12-09,3206.949951171875,107689.0,7476.60009765625,3934.3798828125,27901.009765625,18496.599609375
2022-12-12,3179.0400390625,105264.0,7446.0,3990.56005859375,27842.330078125,18497.150390625
2022-12-13,3176.330078125,103892.0,7502.89990234375,4019.64990234375,27954.849609375,18608.0
2022-12-14,3176.530029296875,103803.0,7495.89990234375,3995.320068359375,28156.2109375,18660.30078125
2022-12-15,3168.64990234375,103738.0,7426.2001953125,3895.75,28051.69921875,18414.900390625
2022-12-16,3167.85791015625,102825.0,7332.10009765625,3852.360107421875,27527.119140625,18269.0
2022-12-19,3107.1201171875,104530.0,7361.2998046875,3817.659912109375,27237.640625,18420.44921875
2022-12-20,3073.77001953125,106979.0,7370.60009765625,3821.6201171875,26568.029296875,18385.30078125
2022-12-21,3068.409912109375,107313.0,7497.2998046875,3878.43994140625,26387.720703125,18199.099609375
2022-12-22,3054.429931640625,107317.0,7469.2998046875,3822.389892578125,26507.869140625,18127.349609375
2022-12-23,3045.865966796875,109698.0,7473.0,3844.820068359375,26235.25,17806.80078125
2022-12-26,3065.56298828125,108738.0,7473.0,3844.820068359375,26405.869140625,18014.599609375
2022-12-27,3095.570068359375,108347.0,7473.0,3829.25,26447.869140625,18132.30078125
2022-12-28,3087.39990234375,110237.0,7497.2001953125,3783.219970703125,26340.5,18122.5
2022-12-29,3073.699951171875,110031.0,7512.7001953125,3849.280029296875,26093.669921875,18191.0
2022-12-30,3089.260009765625,110031.0,7451.7001953125,3839.5,26094.5,18105.30078125
2023-01-02,3089.260009765625,106376.0,7451.7001953125,3839.5,26094.5,18197.44921875
2023-01-03,3116.510009765625,104166.0,7554.10009765625,3824.139892578125,26094.5,18232.55078125
2023-01-04,3123.52001953125,105334.0,7585.2001953125,3852.969970703125,25716.859375,18042.94921875
2023-01-05,3155.219970703125,107518.0,7633.5,3808.10009765625,25820.80078125,17992.150390625
2023-01-06,3157.639892578125,108836.0,7699.5,3895.080078125,25973.849609375,17859.44921875
2023-01-09,3176.080078125,109227.0,7724.89990234375,3892.090087890625,25973.849609375,18101.19921875
2023-01-10,3169.510009765625,110912.0,7694.5,3919.25,26175.560546875,17914.150390625
2023-01-11,3161.840087890625,111763.0,7725.0,3969.610107421875,26446.0,17895.69921875
2023-01-12,3163.449951171875,111877.0,7794.0,3983.169921875,26449.8203125,17858.19921875
2023-01-13,3195.31005859375,110916.0,7844.10009765625,3999.090087890625,26119.51953125,17956.599609375
2023-01-16,3227.592041015625,109213.0,7860.10009765625,3999.090087890625,25822.3203125,17894.849609375
2023-01-17,3224.239990234375,111439.0,7851.0,3990.969970703125,26138.6796875,18053.30078125
2023-01-18,3224.409912109375,112452.0,7830.7001953125,3928.860107421875,26791.119140625,18165.349609375
2023-01-19,3240.280029296875,113006.0,7747.2998046875,3898.85009765625,26405.23046875,18107.849609375
2023-01-20,3264.81005859375,112301.0,7770.60009765625,3972.610107421875,26553.529296875,18027.650390625
2023-01-23,3264.81005859375,111709.0,7784.7001953125,4019.81005859375,26906.0390625,18118.55078125
2023-01-24,3264.81005859375,113028.0,7757.39990234375,4016.949951171875,27299.189453125,18118.30078125
2023-01-25,3264.81005859375,114195.0,7744.89990234375,4016.219970703125,27395.009765625,17891.94921875
2023-01-26,3264.81005859375,114109.0,7761.10009765625,4060.429931640625,27362.75,17891.94921875
2023-01-27,3264.81005859375,112502.0,7765.2001953125,4070.56005859375,27382.560546875,17604.349609375
2023-01-30,3269.320068359375,111888.0,7784.89990234375,4017.77001953125,27433.400390625,17648.94921875
2023-01-31,3255.669921875,113532.0,7771.7001953125,4076.60009765625,27327.109375,17662.150390625
2023-02-01,3284.919921875,112303.0,7761.10009765625,4119.2099609375,27346.880859375,17616.30078125
2023-02-02,3285.669921875,109935.0,7820.2001953125,4179.759765625,27402.05078125,17610.400390625
2023-02-03,3263.409912109375,108490.0,7901.7998046875,4136.47998046875,27509.4609375,17854.05078125
2023-02-06,3238.699951171875,108456.0,7836.7001953125,4111.080078125,27693.650390625,17764.599609375
2023-02-07,3248.090087890625,107920.0,7864.7001953125,4164.0,27685.470703125,17721.5
2023-02-08,3232.110107421875,109882.0,7885.2001953125,4117.85986328125,27606.4609375,17871.69921875
2023-02-09,3270.3798828125,107783.0,7911.2001953125,4081.5,27584.349609375,17893.44921875
2023-02-10,3260.669921875,108150.0,7882.5,4090.4599609375,27670.98046875,17856.5
2023-02-13,3284.159912109375,108846.0,7947.60009765625,4137.2900390625,27427.3203125,17770.900390625
2023-02-14,3293.280029296875,107659.0,7953.89990234375,4136.1298828125,27602.76953125,17929.849609375
2023-02-15,3280.489990234375,109442.0,7997.7998046875,4147.60009765625,27501.859375,18015.849609375
2023-02-16,3249.030029296875,109905.0,8012.5,4090.409912109375,27696.439453125,18035.849609375
2023-02-17,3224.02001953125,109303.0,8004.39990234375,4079.090087890625,27513.130859375,17944.19921875
2023-02-20,3290.340087890625,109303.0,8014.2998046875,4079.090087890625,27531.939453125,17844.599609375
2023-02-21,3306.52001953125,109303.0,7977.7998046875,3997.340087890625,27473.099609375,17826.69921875
2023-02-22,3291.14990234375,107152.0,7930.60009765625,3991.050048828125,27104.3203125,17554.30078125
2023-02-23,3287.47998046875,107720.0,7907.7001953125,4012.320068359375,27104.3203125,17511.25
2023-02-24,3267.159912109375,105873.0,7878.7001953125,3970.0400390625,27453.48046875,17465.80078125
2023-02-27,3258.030029296875,105711.0,7935.10009765625,3982.239990234375,27423.9609375,17392.69921875
2023-02-28,3279.610107421875,104932.0,7876.2998046875,3970.14990234375,27445.560546875,17303.94921875
2023-03-01,3312.35009765625,104385.0,7914.89990234375,3951.389892578125,27516.529296875,17450.900390625
2023-03-02,3310.64990234375,103326.0,7944.0,3981.35009765625,27498.869140625,17321.900390625
2023-03-03,3328.389892578125,103866.0,7947.10009765625,4045.639892578125,27927.470703125,17594.349609375
2023-03-06,3322.030029296875,104700.0,7929.7998046875,4048.419921875,28237.779296875,17711.44921875
2023-03-07,3285.10009765625,104228.0,7919.5,3986.3701171875,28309.16015625,17711.44921875
2023-03-08,3283.25,106540.0,7929.89990234375,3992.010009765625,28444.189453125,17754.400390625
2023-03-09,3276.090087890625,105071.0,7880.0,3918.320068359375,28623.150390625,17589.599609375
2023-03-10,3230.080078125,103618.0,7748.39990234375,3861.590087890625,28143.970703125,17412.900390625
2023-03-13,3268.699951171875,103121.0,7548.60009765625,3855.760009765625,27832.9609375,17154.30078125
2023-03-14,3245.31005859375,102932.0,7637.10009765625,3919.2900390625,27222.0390625,17043.30078125
2023-03-15,3263.31005859375,102675.0,7344.5,3891.929931640625,27229.48046875,16972.150390625
2023-03-16,3226.889892578125,103435.0,7410.0,3960.280029296875,27010.609375,16985.599609375
2023-03-17,3250.550048828125,101982.0,7335.39990234375,3916.639892578125,27333.7890625,17100.05078125
2023-03-20,3234.909912109375,100923.0,7403.89990234375,3951.570068359375,26945.669921875,16988.400390625
2023-03-21,3255.64990234375,100998.0,7536.2001953125,4002.8701171875,26945.669921875,17107.5
2023-03-22,3265.75,100221.0,7566.7998046875,3936.969970703125,27466.609375,17151.900390625
2023-03-23,3286.64990234375,97926.0,7499.60009765625,3948.719970703125,27419.609375,17076.900390625
2023-03-24,3265.64990234375,98829.0,7405.5,3970.989990234375,27385.25,16945.05078125
2023-03-27,3251.39990234375,99670.0,7471.7998046875,3977.530029296875,27476.869140625,16985.69921875
2023-03-28,3245.3798828125,101185.0,7484.2998046875,3971.27001953125,27518.25,16951.69921875
2023-03-29,3240.06005859375,101793.0,7564.2998046875,4027.81005859375,27883.779296875,17080.69921875
2023-03-30,3261.25,103713.0,7620.39990234375,4050.830078125,27782.9296875,17080.69921875
2023-03-31,3272.860107421875,101882.0,7631.7001953125,4109.31005859375,28041.48046875,17359.75
2023-04-03,3296.39990234375,101506.0,7673.0,4124.509765625,28188.150390625,17398.05078125
